,angle,transmission
160,-42.25772920067214,0.48992537698994104
161,-42.026194362530696,0.487912172834259
162,-41.794659524389246,0.4859095930522409
163,-41.563124686247804,0.48391739652667226
164,-41.33158984810636,0.48193534214033856
165,-41.10005500996491,0.4799631887760248
166,-40.86852017182347,0.4780006953165167
167,-40.63698533368203,0.47604762064459927
168,-40.40545049554058,0.47410372364305803
169,-40.173915657399135,0.47216876319467826
170,-39.94238081925769,0.4702424980173326
171,-39.71084598111624,0.46832466664646333
172,-39.4793111429748,0.4664149682970165
173,-39.24777630483336,0.4645130976490195
174,-39.01624146669191,0.46261874938250014
175,-38.78470662855047,0.46073161817748615
176,-38.553171790409024,0.45885139871400515
177,-38.321636952267575,0.456977785672085
178,-38.09010211412613,0.45511047373175345
179,-37.85856727598469,0.4532491575730381
180,-37.62703243784324,0.4513935318759665
181,-37.3954975997018,0.4495432913205666
182,-37.163962761560356,0.4476981305868661
183,-36.932427923418906,0.4458577443548924
184,-36.700893085277464,0.4440218273046736
185,-36.46935824713602,0.4421900741162373
186,-36.23782340899457,0.44036217946961104
187,-36.00628857085313,0.4385378380448226
188,-35.77475373271169,0.4367167866368715
189,-35.54321889457024,0.43489894480803615
190,-35.311684056428795,0.43308428168790875
191,-35.08014921828735,0.43127276640699824
192,-34.848614380145904,0.42946436809581373
193,-34.61707954200446,0.42765905588486397
194,-34.38554470386302,0.42585679890465816
195,-34.15400986572157,0.42405756628570507
196,-33.92247502758013,0.4222613271585136
197,-33.690940189438685,0.4204680506535927
198,-33.459405351297235,0.4186777059014515
199,-33.22787051315579,0.41689026203259866
200,-32.99633567501435,0.41510568817754334
201,-32.7648008368729,0.41332395346679435
202,-32.53326599873146,0.4115450270308608
203,-32.301731160590016,0.4097688780002514
204,-32.07019632244857,0.40799547550547516
205,-31.838661484307124,0.40622476382452066
206,-31.607126646165682,0.4044564277945979
207,-31.375591808024232,0.4026899978794199
208,-31.14405696988279,0.4009250024957867
209,-30.912522131741348,0.3991609700604988
210,-30.680987293599898,0.39739742899035596
211,-30.449452455458456,0.3956339077021588
212,-30.217917617317013,0.3938699346127073
213,-29.986382779175564,0.39210503813880154
214,-29.75484794103412,0.39033874669724183
215,-29.52331310289268,0.38857058870482847
216,-29.29177826475123,0.38680009257836145
217,-29.060243426609787,0.385026786734641
218,-28.828708588468345,0.3832501995904673
219,-28.597173750326895,0.3814698595626406
220,-28.365638912185453,0.37968529506796117
221,-28.13410407404401,0.37789603452322895
222,-27.90256923590256,0.3761016065130047
223,-27.67103439776112,0.3743015454081298
224,-27.439499559619676,0.37249539269627474
225,-27.207964721478227,0.3706826903025584
226,-26.976429883336785,0.3688629801520995
227,-26.744895045195342,0.3670358041700171
228,-26.513360207053893,0.3652007042814298
229,-26.28182536891245,0.3633572224114568
230,-26.050290530771008,0.3615049004852165
231,-25.81875569262956,0.3596432804278281
232,-25.587220854488116,0.35777190416441024
233,-25.355686016346674,0.35589031362008205
234,-25.124151178205224,0.35399805071996193
235,-24.892616340063782,0.35209465738916923
236,-24.66108150192234,0.35017967555282264
237,-24.42954666378089,0.3482526471360407
238,-24.198011825639448,0.3463131140639427
239,-23.966476987498005,0.344360618956541
240,-23.734942149356556,0.3423950451420349
241,-23.503407311215113,0.3404171650316248
242,-23.27187247307367,0.3384278942429796
243,-23.04033763493222,0.3364281483937683
244,-22.80880279679078,0.3344188431016599
245,-22.577267958649337,0.3324008939843234
246,-22.345733120507887,0.33037521665942754
247,-22.114198282366445,0.32834272674464166
248,-21.882663444225003,0.32630433985763446
249,-21.651128606083553,0.324260971616075
250,-21.41959376794211,0.32221353763763233
251,-21.18805892980067,0.3201629535399754
252,-20.95652409165922,0.31811013494077317
253,-20.724989253517776,0.3160559974576945
254,-20.493454415376334,0.31400145670840873
255,-20.261919577234885,0.3119474283105843
256,-20.030384739093442,0.30989482788189066
257,-19.798849900952,0.3078444580009643
258,-19.56731506281055,0.3057964483235973
259,-19.335780224669108,0.30375068050599896
260,-19.104245386527666,0.30170703581476493
261,-18.872710548386216,0.2996653955164906
262,-18.641175710244774,0.29762564087777177
263,-18.40964087210333,0.29558765316520397
264,-18.178106033961882,0.2935513136453827
265,-17.94657119582044,0.29151650358490383
266,-17.715036357678997,0.2894831042503628
267,-17.483501519537548,0.287450996908355
268,-17.251966681396105,0.2854200628254764
269,-17.020431843254663,0.2833901832683223
270,-16.788897005113213,0.28136123950348846
271,-16.55736216697177,0.2793331127975705
272,-16.32582732883033,0.2773056844171639
273,-16.09429249068888,0.27527883562886424
274,-15.862757652547437,0.27325247516422546
275,-15.631222814405994,0.2712269347470477
276,-15.399687976264545,0.26920287798862774
277,-15.168153138123103,0.2671809774075579
278,-14.93661829998166,0.2651619055224304
279,-14.705083461840218,0.2631463348518372
280,-14.473548623698775,0.2611349379143707
281,-14.242013785557319,0.2591283872286228
282,-14.010478947415876,0.2571273553131859
283,-13.778944109274434,0.25513251468665227
284,-13.547409271132992,0.25314453786761393
285,-13.31587443299155,0.251164097374663
286,-13.084339594850107,0.24919186572639174
287,-12.85280475670865,0.24722851544139215
288,-12.621269918567208,0.24527471903825665
289,-12.389735080425766,0.2433311490355774
290,-12.158200242284323,0.2413984779519464
291,-11.92666540414288,0.2394773771302031
292,-11.695130566001438,0.2375684381406524
293,-11.463595727859982,0.2356721232866405
294,-11.23206088971854,0.23378888306801432
295,-11.000526051577097,0.23191916798462042
296,-10.768991213435655,0.2300634285363056
297,-10.537456375294212,0.22822211522291658
298,-10.30592153715277,0.22639567854429998
299,-10.074386699011313,0.22458456900030255
300,-9.842851860869871,0.22278923709077114
301,-9.611317022728429,0.22101013331555244
302,-9.379782184586986,0.21924770817449307
303,-9.148247346445544,0.21750241216743982
304,-8.916712508304101,0.21577469579423944
305,-8.685177670162645,0.2140650095547385
306,-8.453642832021202,0.21237380394878388
307,-8.22210799387976,0.21070152947622225
308,-7.990573155738318,0.20904863662802095
309,-7.759038317596875,0.20741542763387047
310,-7.527503479455433,0.20580167974963903
311,-7.295968641313976,0.20420705409158227
312,-7.064433803172534,0.20263121177595636
313,-6.832898965031092,0.201073813919017
314,-6.601364126889649,0.19953452163702
315,-6.369829288748207,0.19801299604622136
316,-6.1382944506067645,0.19650889826287682
317,-5.906759612465308,0.19502188940324222
318,-5.6752247743238655,0.19355163058357355
319,-5.443689936182423,0.19209778292012655
320,-5.212155098040981,0.19066000752915713
321,-4.980620259899538,0.18923796552692113
322,-4.749085421758096,0.18783131802967445
323,-4.517550583616639,0.18643972615367277
324,-4.286015745475197,0.18506285101517223
325,-4.054480907333755,0.18370035373042848
326,-3.8229460691923123,0.18235191593306718
327,-3.59141123105087,0.1810173893402929
328,-3.3598763929094275,0.17969670976998037
329,-3.128341554767971,0.17838981363777956
330,-2.8968067166265286,0.17709663735934061
331,-2.665271878485086,0.17581711735031355
332,-2.433737040343644,0.17455119002634834
333,-2.2022022022022014,0.17329879180309501
334,-1.970667364060759,0.17205985909620367
335,-1.7391325259193025,0.1708343283213242
336,-1.50759768777786,0.1696221358941068
337,-1.2760628496364177,0.16842321823020137
338,-1.0445280114949753,0.16723751174525806
339,-0.8129931733535329,0.16606495285492678
340,-0.5814583352120906,0.1649054779748576
341,-0.34992349707063397,0.16375902352070051
342,-0.11838865892919159,0.16262552590810567
343,0.11314617921225079,0.16150492426155064
344,0.34468101735369316,0.16039722344992627
345,0.5762158554951355,0.15930249605722444
346,0.8077506936365779,0.15822081777051009
347,1.0392855317780345,0.15715226427684817
348,1.2708203699194769,0.15609691126330374
349,1.5023552080609193,0.15505483441694176
350,1.7338900462023616,0.15402610942482717
351,1.965424884343804,0.15301081197402489
352,2.1969597224852464,0.1520090177515999
353,2.428494560626703,0.15102080244461719
354,2.6600293987681454,0.15004624174014178
355,2.8915642369095877,0.14908541132523853
356,3.12309907505103,0.1481383868869725
357,3.3546339131924725,0.14720524411240862
358,3.586168751333915,0.14628605868861186
359,3.8177035894753715,0.14538090630264713
360,4.049238427616814,0.14448986173226147
361,4.280773265758256,0.14361283478744138
362,4.512308103899699,0.14274938001367352
363,4.743842942041141,0.14189900581006595
364,4.975377780182583,0.14106122057572673
365,5.20691261832404,0.14023553270976385
366,5.438447456465482,0.1394214506112855
367,5.669982294606925,0.13861848267939966
368,5.901517132748367,0.1378261373132144
369,6.1330519708898095,0.13704392291183778
370,6.364586809031252,0.13627134787437784
371,6.596121647172708,0.13550792059994263
372,6.827656485314151,0.13475314948764022
373,7.059191323455593,0.1340065429365787
374,7.290726161597036,0.13326760934586612
375,7.522260999738478,0.13253585711461047
376,7.75379583787992,0.13181079464191986
377,7.985330676021377,0.13109193032690233
378,8.21686551416282,0.13037882694646405
379,8.448400352304262,0.12967131043736677
380,8.679935190445704,0.12896928623666057
381,8.911470028587146,0.12827265979822536
382,9.143004866728589,0.12758133657594103
383,9.374539704870045,0.12689522202368742
384,9.606074543011488,0.12621422159534454
385,9.83760938115293,0.12553824074479217
386,10.069144219294373,0.12486718492591031
387,10.300679057435815,0.12420095959257879
388,10.532213895577257,0.1235394701986775
389,10.763748733718714,0.12288262219808632
390,10.995283571860156,0.12223032104468523
391,11.226818410001599,0.12158247219235406
392,11.458353248143041,0.12093898109497273
393,11.689888086284483,0.12029975320642111
394,11.921422924425926,0.11966469398057913
395,12.152957762567382,0.11903371534798138
396,12.384492600708825,0.11840680620524388
397,12.616027438850267,0.11778400591160706
398,12.84756227699171,0.11716535470437062
399,13.079097115133152,0.11655089282083413
400,13.310631953274594,0.11594066049829725
401,13.54216679141605,0.1153346979740596
402,13.773701629557493,0.11473304548542082
403,14.005236467698936,0.11413574326968054
404,14.236771305840378,0.11354283156413844
405,14.46830614398182,0.11295435060609406
406,14.699840982123263,0.11237034063284711
407,14.93137582026472,0.1117908418816972
408,15.162910658406162,0.11121589458994394
409,15.394445496547604,0.11064553899488698
410,15.625980334689046,0.11007981533382596
411,15.857515172830489,0.10951876384406053
412,16.08905001097193,0.10896242282582858
413,16.320584849113388,0.1084107479479951
414,16.55211968725483,0.10786358309535604
415,16.783654525396273,0.10732076421769873
416,17.015189363537715,0.10678212726481066
417,17.246724201679157,0.10624750818647924
418,17.4782590398206,0.10571674293249188
419,17.709793877962056,0.10518966745263601
420,17.9413287161035,0.1046661176966991
421,18.17286355424494,0.10414592961446859
422,18.404398392386383,0.10362893915573185
423,18.635933230527826,0.10311498227027639
424,18.867468068669268,0.10260389490788957
425,19.099002906810725,0.10209551301835884
426,19.330537744952167,0.10158967255147168
427,19.56207258309361,0.1010862094570155
428,19.793607421235052,0.10058495968477771
429,20.025142259376494,0.10008575925152391
430,20.256677097517937,0.09958851517193865
431,20.488211935659393,0.09909334019328074
432,20.719746773800836,0.09860038411400497
433,20.951281611942278,0.09810979673256601
434,21.18281645008372,0.09762172784741852
435,21.414351288225163,0.0971363272570172
436,21.645886126366605,0.09665374475981674
437,21.87742096450806,0.09617413015427181
438,22.108955802649504,0.0956976332388372
439,22.340490640790946,0.0952244038119675
440,22.57202547893239,0.09475459167211747
441,22.80356031707383,0.09428834661774176
442,23.035095155215274,0.09382581844729508
443,23.26662999335673,0.09336715695923209
444,23.498164831498173,0.09291251195200756
445,23.729699669639615,0.09246203322407615
446,23.961234507781057,0.09201587057389252
447,24.1927693459225,0.09157414288582891
448,24.424304184063942,0.0911367630344172
449,24.6558390222054,0.09070355967184458
450,24.88737386034684,0.09027436119889072
451,25.118908698488283,0.08984899601633534
452,25.350443536629726,0.08942729252495801
453,25.581978374771168,0.08900907912553845
454,25.81351321291261,0.0885941842188563
455,26.045048051054067,0.08818243620569118
456,26.27658288919551,0.08777366348682283
457,26.508117727336952,0.08736769446303085
458,26.739652565478394,0.08696435753509495
459,26.971187403619837,0.08656348110379473
460,27.20272224176128,0.08616489356990993
461,27.434257079902736,0.08576842333422008
462,27.665791918044178,0.08537389879750498
463,27.89732675618562,0.08498114836054424
464,28.128861594327063,0.08459000586066517
465,28.360396432468505,0.0842004023197526
466,28.591931270609948,0.08381235260251799
467,28.823466108751404,0.08342587432362127
468,29.055000946892847,0.08304098509772244
469,29.28653578503429,0.0826577025394814
470,29.51807062317573,0.08227604426355813
471,29.749605461317174,0.08189602788461255
472,29.981140299458616,0.08151767101730462
473,30.212675137600073,0.08114099127629425
474,30.444209975741515,0.08076600627624143
475,30.675744813882957,0.08039273363180612
476,30.9072796520244,0.08002119095764822
477,31.138814490165842,0.07965139586842768
478,31.370349328307285,0.07928336597880446
479,31.60188416644874,0.0789171189034385
480,31.833419004590183,0.07855267225698974
481,32.064953842731626,0.07819004375378412
482,32.29648868087307,0.07782926018835708
483,32.52802351901451,0.0774703645794481
484,32.75955835715595,0.0771134016269555
485,32.99109319529741,0.07675841603077754
486,33.22262803343885,0.07640545249081253
487,33.454162871580294,0.0760545557069587
488,33.68569770972174,0.07570577037911438
489,33.91723254786318,0.07535914120717781
490,34.14876738600462,0.07501471289104729
491,34.38030222414608,0.07467253013062106
492,34.61183706228752,0.07433263762579748
493,34.84337190042896,0.07399508007647473
494,35.074906738570405,0.07365990218255121
495,35.30644157671185,0.07332714864392507
496,35.53797641485329,0.07299686416049468
497,35.76951125299475,0.07266909343215827
498,36.00104609113619,0.0723438811588124
499,36.23258092927763,0.07202125264800899
500,36.464115767419074,0.07170115668219458
501,36.695650605560516,0.07138352317010235
502,36.92718544370196,0.07106828202046556
503,37.158720281843415,0.07075536314201736
504,37.39025511998486,0.07044469644349102
505,37.6217899581263,0.07013621183361973
506,37.85332479626774,0.06982983922113671
507,38.084859634409185,0.06952550851477515
508,38.31639447255063,0.0692231496232683
509,38.54792931069208,0.0689226924553493
510,38.779464148833526,0.06862406691975145
511,39.01099898697497,0.06832720292520793
512,39.24253382511641,0.06803203038045194
513,39.47406866325785,0.06773847919421667
514,39.705603501399295,0.06744647927523541
515,39.93713833954074,0.0671559605322413
516,40.168673177682194,0.06686685780796146
517,40.40020801582364,0.06657915211407366
518,40.63174285396508,0.06629284967429594
519,40.86327769210652,0.0660079569677447
520,41.094812530247964,0.06572448047353635
521,41.326347368389406,0.0654424266707873
522,41.55788220653086,0.06516180203861395
523,41.789417044672305,0.06488261305613277
524,42.02095188281375,0.06460486620246012
525,42.25248672095519,0.06432856795671238
526,42.48402155909663,0.06405372479800603
527,42.715556397238075,0.06378034320545745
528,42.94709123537953,0.06350842965818301
529,43.178626073520974,0.0632379906352992
530,43.410160911662416,0.06296903261592239
531,43.64169574980386,0.06270156207916898
532,43.8732305879453,0.0624355855041554
533,44.10476542608674,0.062171108873029374
534,44.3363002642282,0.06190812371752107
535,44.56783510236964,0.06164660521060569
536,44.799369940511085,0.06138652764478035
537,45.03090477865253,0.06112786531254218
538,45.26243961679397,0.06087059250638838
539,45.49397445493541,0.06061468351881603
540,45.72550929307687,0.06036011264232231
541,45.95704413121831,0.060106854169404395
542,46.18857896935975,0.0598548823925594
543,46.420113807501195,0.05960417160428449
544,46.65164864564264,0.05935469609707681
545,46.88318348378408,0.05910643016343351
546,47.11471832192554,0.058859348095851714
547,47.34625316006698,0.05861342418682861
548,47.57778799820842,0.05836863272886133
549,47.809322836349864,0.05812494801444703
550,48.040857674491306,0.05788234437312646
551,48.27239251263275,0.05764080696312335
552,48.503927350774205,0.05740034675933584
553,48.73546218891565,0.057160978501866695
554,48.96699702705709,0.05692271693081857
555,49.19853186519853,0.056685576786294226
556,49.430066703339975,0.05644957280839636
557,49.66160154148142,0.05621471973722769
558,49.89313637962286,0.05598103231289094
559,50.1246712177643,0.05574852527548883
560,50.356206055905744,0.055517213365124066
561,50.587740894047215,0.055287111321899333
562,50.81927573218866,0.05505823388591742
563,51.0508105703301,0.05483059579728103
564,51.28234540847154,0.05460421179609283
565,51.513880246612985,0.05437909662245557
566,51.74541508475443,0.054155265016471964
567,51.97694992289587,0.05393273171824473
568,52.20848476103731,0.05371150574820706
569,52.440019599178754,0.053491565232496846
570,52.6715544373202,0.05327287791348951
571,52.90308927546164,0.05305541152583081
572,53.13462411360308,0.05283913380416644
573,53.36615895174455,0.05262401248314207
574,53.597693789885994,0.052410015297403474
575,53.82922862802744,0.05219710998159632
576,54.06076346616888,0.051985264270366316
577,54.29229830431032,0.05177444589835919
578,54.523833142451764,0.05156462260022064
579,54.755367980593206,0.051355762110596365
580,54.98690281873465,0.05114783216413207
581,55.21843765687609,0.0509408004954735
582,55.44997249501753,0.050734634839266324
583,55.681507333158976,0.050529302930156256
584,55.91304217130042,0.05032477250278903
585,56.14457700944189,0.05012101446014913
586,56.37611184758333,0.049918042812693166
587,56.607646685724774,0.04971590268467718
588,56.839181523866216,0.04951463988973934
589,57.07071636200766,0.04931430024151777
590,57.3022512001491,0.04911492955365061
591,57.53378603829054,0.048916573639776015
592,57.765320876431986,0.0487192783135321
593,57.99685571457343,0.048523089388557046
594,58.22839055271487,0.04832805267848897
595,58.45992539085631,0.04813421399696602
596,58.691460228997755,0.04794161915762634
597,58.922995067139226,0.04775031397410803
598,59.15452990528067,0.04756034426004931
599,59.38606474342211,0.04737175582908828
600,59.61759958156355,0.047184594494863084
601,59.849134419704995,0.04699890607101186
602,60.08066925784644,0.04681473545287418
603,60.31220409598788,0.046632077976648124
604,60.54373893412932,0.0464508551879101
605,60.775273772270765,0.04627098262561537
606,61.00680861041221,0.04609237582871922
607,61.23834344855365,0.04591495033617697
608,61.46987828669509,0.045738621686943856
609,61.70141312483656,0.0455633054199752
610,61.932947962978005,0.0453889170742263
611,62.16448280111945,0.04521537218865243
612,62.39601763926089,0.0450425863022089
613,62.62755247740233,0.04487047495385096
614,62.859087315543775,0.04469895368253391
615,63.09062215368522,0.044527938027213054
616,63.32215699182666,0.04435734352684366
617,63.5536918299681,0.044187085720381034
618,63.785226668109544,0.04401708014678047
619,64.01676150625099,0.04384724235444244
620,64.24829634439243,0.04367751855720067
621,64.4798311825339,0.04350795379663714
622,64.71136602067534,0.04333861298506872
623,64.94290085881678,0.04316956103481224
624,65.17443569695823,0.04300086285818452
625,65.40597053509967,0.04283258336750239
626,65.63750537324111,0.04266478747508271
627,65.86904021138255,0.0424975400932423
628,66.100575049524,0.042330906134297984
629,66.33210988766544,0.042164950510566616
630,66.56364472580688,0.04199973813436501
631,66.79517956394832,0.041835333918010004
632,67.02671440208977,0.041671802773818455
633,67.25824924023124,0.04150920961410715
634,67.48978407837268,0.04134761935119298
635,67.72131891651412,0.04118709689739275
636,67.95285375465556,0.0410277071650233
637,68.184388592797,0.04086950367982899
638,68.41592343093845,0.04071245482725432
639,68.64745826907989,0.04055649044317593
640,68.87899310722133,0.040401540173129524
641,69.11052794536278,0.04024753366265084
642,69.34206278350422,0.04009440055727558
643,69.57359762164566,0.03994207050253949
644,69.8051324597871,0.03979047314397826
645,70.03666729792857,0.0396395381271276
646,70.26820213607002,0.03948919509752327
647,70.49973697421146,0.03933937370070096
648,70.7312718123529,0.039190003582196396
649,70.96280665049434,0.03904101438754529
650,71.19434148863579,0.03889233576228337
651,71.42587632677723,0.03874389735194634
652,71.65741116491867,0.03859562880206993
653,71.88894600306011,0.03844745975818986
654,72.12048084120156,0.03829932258824526
655,72.352015679343,0.03815120667286916
656,72.58355051748444,0.03800315545632042
657,72.81508535562591,0.03785521451492603
658,73.04662019376735,0.037707429425013095
659,73.2781550319088,0.0375598457629086
660,73.50968987005024,0.03741250910493961
661,73.74122470819168,0.03726546502743314
662,73.97275954633312,0.03711875910671623
663,74.20429438447457,0.036972436919115934
664,74.43582922261601,0.036826544040959266
665,74.66736406075745,0.036681126048573265
666,74.89889889889889,0.03653622851828498
667,75.13043373704033,0.03639189702642145
668,75.36196857518178,0.03624817714930968
669,75.59350341332325,0.03610511446327673
670,75.82503825146469,0.03596275454464963
671,76.05657308960613,0.03582114278092932
672,76.28810792774757,0.03568030037483292
673,76.51964276588902,0.0355402008218766
674,76.75117760403046,0.03540081203208124
675,76.9827124421719,0.035262101915467706
676,77.21424728031334,0.03512403838205688
677,77.44578211845479,0.03498658934186963
678,77.67731695659623,0.03484972270492683
679,77.90885179473767,0.03471340638124937
680,78.14038663287911,0.0345776082808581
681,78.37192147102058,0.0344422963137739
682,78.60345630916203,0.03430743839001767
683,78.83499114730347,0.034173002419610264
684,79.06652598544491,0.03403895631257256
685,79.29806082358635,0.03390526797892544
686,79.5295956617278,0.03377190532868976
687,79.76113049986924,0.03363883627188641
688,79.99266533801068,0.03350602871853625
689,80.22420017615212,0.03337346184447253
690,80.45573501429357,0.03324116438422055
691,80.68726985243501,0.03310917869573587
692,80.91880469057645,0.0329775471373685
693,81.15033952871792,0.03284631206746841
694,81.38187436685936,0.03271551584438564
695,81.6134092050008,0.03258520082647017
696,81.84494404314225,0.032455409372071996
697,82.07647888128369,0.03232618383954112
698,82.30801371942513,0.03219756658722755
699,82.53954855756658,0.03206959997348126
700,82.77108339570802,0.03194232635665228
701,83.00261823384946,0.031815788095090586
702,83.2341530719909,0.031690027547146185
703,83.46568791013235,0.03156508707116908
704,83.69722274827379,0.03144100902550927
705,83.92875758641526,0.031317835768516725
706,84.1602924245567,0.031195603407772374
707,84.39182726269814,0.03107428175232795
708,84.62336210083959,0.030953800679061227
709,84.85489693898103,0.030834089516054722
710,85.08643177712247,0.03071507759139094
711,85.31796661526391,0.030596694233152415
712,85.54950145340536,0.03047886876942167
713,85.7810362915468,0.030361530528281208
714,86.01257112968824,0.030244608837813564
715,86.24410596782968,0.030128033026101245
716,86.47564080597112,0.030011732421226775
